中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
陆星材,yooksungjai,,朝鲜族,内地,1995.05.02,韩国,180CM,68KG,AB型,金牛座,汉翎高等艺术学校,"演员,歌手",CUBE Entertainment,陆星材的新浪微博,《WhoAreYou-学校2015》《鬼怪》,南柱赫 金所炫,https://image.ijq.tv/201612/12/15-08-33-98-35.jpg,images/15-08-33-98-35.jpg,陆星材,https://www.ijq.tv/mingxing/1864.html,https://image.ijq.tv/201612/12/15-08-33-98-35.jpg
王紫璇,,夏天,汉族,内地,1992-8-12,四川省西昌市,172CM,48KG,O型,狮子座,中央戏剧学院,演员,工夫影业,王紫璇的新浪微博,《致我们终将逝去的青春》《少年班》《解忧公主》,陈瑶,https://image.ijq.tv/201607/06/12-03-58-33-25.png,images/12-03-58-33-25.png,王紫璇,https://www.ijq.tv/mingxing/1863.html,https://image.ijq.tv/201607/06/12-03-58-33-25.png
南柱赫,Nam Joo Hyuk,남주혁,朝鲜族,内地,1994-2-22,韩国釜山广域市,188CM,65KG,AB型,双鱼座,,"演员,歌手",YG K+ Model,南柱赫的新浪微博,《步步惊心：丽》《奶酪陷阱》《学校2015》,金所炫,https://image.ijq.tv/201504/18/10-59-17-42-13.jpg,images/10-59-17-42-13.jpg,南柱赫,https://www.ijq.tv/mingxing/1862.html,https://image.ijq.tv/201504/18/10-59-17-42-13.jpg
张皓然,,,汉族,内地,1983-2-9,河北省邯郸市,178CM,73KG,AB型,水瓶座,中央戏剧学院,演员,北京拾捌文化经纪有限公司,张皓然的新浪微博,《女医明妃传》,刘诗诗 霍建华,https://image.ijq.tv/201504/18/10-36-22-51-14.png,images/10-36-22-51-14.png,张皓然,https://www.ijq.tv/mingxing/1860.html,https://image.ijq.tv/201504/18/10-36-22-51-14.png
田小洁,,,汉族,内地,1988-6-7,南昌,174CM,55KG,B型,双子座,中央戏剧学院,演员,国龙联盟投资股份有限公司,田小洁的新浪微博,《爱情最美丽》《战火摇篮》《我们家的微幸福生活》,叶一云,https://image.ijq.tv/201504/18/10-43-34-15-8.jpg,images/10-43-34-15-8.jpg,田小洁,https://www.ijq.tv/mingxing/1861.html,https://image.ijq.tv/201504/18/10-43-34-15-8.jpg
朱虹,,,汉族,内地,1980-12-11,杭州市,164CM,47KG,A型,射手座,北京舞蹈学院、中央戏剧学院,演员,北京强视文化有限公司,,《女医明妃传》,,https://image.ijq.tv/201504/18/10-27-11-32-14.png,images/10-27-11-32-14.png,朱虹,https://www.ijq.tv/mingxing/1859.html,https://image.ijq.tv/201504/18/10-27-11-32-14.png
赵正阳,,阳帅,汉族,内地,1988-1-28,辽宁,176CM,55KG,A型,魔羯座,北京电影学院,演员,东仑传媒,,《地雷战》《到窑湾之龙鼎风云》,叶童,https://image.ijq.tv/201504/18/10-23-56-57-8.jpg,images/10-23-56-57-8.jpg,赵正阳,https://www.ijq.tv/mingxing/1858.html,https://image.ijq.tv/201504/18/10-23-56-57-8.jpg
王铮,wangzheng,,汉族,内地,1984-8-1,山东莱芜,181CM,75KG,A型,狮子座,天津音乐学院戏剧影视系,演员,丰隆影业,王铮的新浪微博,《壮士出川》《英雄》《新笑傲江湖》,搭档霍建华,https://image.ijq.tv/201504/17/16-18-00-28-10.jpg,images/16-18-00-28-10.jpg,王铮,https://www.ijq.tv/mingxing/1855.html,https://image.ijq.tv/201504/17/16-18-00-28-10.jpg
张茜,Jess Zhang,茜茜,汉族,内地,1974-2-18,江苏常州,164CM,44KG,B型,水瓶座,常州纺织服装职业技术学院,"演员,歌手,主持人",,张茜的新浪微博,《犀照》《伙头智多星》《仙剑奇侠传》《聊斋3之庚娘》,丈夫张卫健 搭档郑国霖,https://image.ijq.tv/201504/17/15-39-32-74-10.jpg,images/15-39-32-74-10.jpg,张茜,https://www.ijq.tv/mingxing/1854.html,https://image.ijq.tv/201504/17/15-39-32-74-10.jpg
刘越,Lisa,,汉族,内地,6-28,江苏南京,165CM,46KG,O型,巨蟹座,北京电影学院04级表演系,演员,,,《多情江山》,,https://image.ijq.tv/201504/17/15-05-16-39-14.png,images/15-05-16-39-14.png,刘越,https://www.ijq.tv/mingxing/1853.html,https://image.ijq.tv/201504/17/15-05-16-39-14.png
陈西贝,baty,贝贝,汉族,内地,8-20,四川省内江市,168CM,46KG,B型,狮子座,四川师范大学电影电视学院,演员,,,《多情江山》,,https://image.ijq.tv/201504/17/14-43-42-83-14.png,images/14-43-42-83-14.png,陈西贝,https://www.ijq.tv/mingxing/1852.html,https://image.ijq.tv/201504/17/14-43-42-83-14.png
张棪琰,,,汉族,内地,1978-11-15,北京,166CM,50KG,O型,天蝎座,北京电影学院,演员,,张棪琰的新浪微博,《武林外史》《真凶难逃》《琅琊榜》《如果蜗牛有爱情》,,https://image.ijq.tv/201610/22/11-29-02-23-19.png,images/11-29-02-23-19.png,张棪琰,https://www.ijq.tv/mingxing/1851.html,https://image.ijq.tv/201610/22/11-29-02-23-19.png
姚琳,Yao Lin,鲁烨溪,汉族,内地,1990-7-21,陕西省西安市,165CM,46KG,B型,巨蟹座,上海电影学院,"演员,歌手",,,《喜上眉梢代替》《缘来幸福》,,https://image.ijq.tv/201504/17/14-26-05-55-14.png,images/14-26-05-55-14.png,姚琳,https://www.ijq.tv/mingxing/1850.html,https://image.ijq.tv/201504/17/14-26-05-55-14.png
岳旸,Yue Yang,,汉族,内地,1977-8-4,山东省淄博市,183CM,72KG,A型,巨蟹座,山东艺术学院戏剧系表演专业,演员,东阳正午阳光影视有限公司,岳旸的新浪微博,《伪装者》《鬼吹灯之精绝古城》,靳东,https://image.ijq.tv/201612/10/15-00-00-84-19.png,images/15-00-00-84-19.png,岳旸,https://www.ijq.tv/mingxing/1849.html,https://image.ijq.tv/201612/10/15-00-00-84-19.png
