中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
王羽铮,yuzheng Wang,,汉族,内地,1990-1-12-,北京市,182CM,69KG,O型,,中央戏剧学院表演专业,演员,,王羽铮的新浪微博,《九州·天空城》《胡同凯哥之狂暴西门町》《坏女孩的恶作剧》《金陵十三钗》,搭档刘畅 搭档张若昀,https://image.ijq.tv/201706/03/09-47-57-96-10.jpg,images/09-47-57-96-10.jpg,王羽铮,https://www.ijq.tv/mingxing/14964544604327.html,https://image.ijq.tv/201706/03/09-47-57-96-10.jpg
曾梦雪,,,汉族,内地,1994-10-12,四川成都,,,A型,天秤座,范冰冰影视艺术学校,演员,东阳向上影业有限公司,曾梦雪的新浪微博,《公主出山》《瓜娃子：吓死宝宝鸟》《苏染染追夫记》,,https://image.ijq.tv/201706/03/09-48-55-26-26.jpg,images/09-48-55-26-26.jpg,曾梦雪,https://www.ijq.tv/mingxing/14964522924326.html,https://image.ijq.tv/201706/03/09-48-55-26-26.jpg
徐荷媛,,徐华,汉族,内地,1989-2-4,北京,170CM,45KG,O型,水瓶座,北京电影学院表演系,演员,星睿天艺旗下艺人,徐荷媛的新浪微博,《老城的故事》《黄连有点甜》《食全食美》,蒲萄,https://image.ijq.tv/201706/02/15-48-31-63-19.png,images/15-48-31-63-19.png,徐荷媛,https://www.ijq.tv/mingxing/14963896884325.html,https://image.ijq.tv/201706/02/15-48-31-63-19.png
杨肸子,Yang Xizi,"肸子,阿曼多蕾",苗族,内地,2000-3-18,贵州凯里,167CM,54KG,A型,双鱼座,,"演员,歌手",湖南亚歌文化传媒,杨肸子的新浪微博,《栀子花开2016》,,https://image.ijq.tv/201706/02/16-00-02-99-26.jpg,images/16-00-02-99-26.jpg,杨肸子,https://www.ijq.tv/mingxing/14963879374324.html,https://image.ijq.tv/201706/02/16-00-02-99-26.jpg
王沛然,,,汉族,内地,1996-5-21,北京,170CM,45KG,B型,双子座,北京电影学院,演员,璞祐传媒公司,王沛然的新浪微博,《大话西游之爱你一万年》,赵艺,https://image.ijq.tv/201706/02/10-40-50-19-26.jpg,images/10-40-50-19-26.jpg,王沛然,https://www.ijq.tv/mingxing/14963686284323.html,https://image.ijq.tv/201706/02/10-40-50-19-26.jpg
赵艺,,,汉族,内地,1997-1-24,北京,167CM,40KG,A型,水瓶座,北京电影学院表演系,演员,璞祐传媒公司,赵艺的新浪微博,《大话西游之爱你一万年》《临界天下》,黄子韬,https://image.ijq.tv/201706/02/09-48-07-87-26.jpg,images/09-48-07-87-26.jpg,赵艺,https://www.ijq.tv/mingxing/14963663184322.html,https://image.ijq.tv/201706/02/09-48-07-87-26.jpg
许佳琪,Xu Jiaqi,"kiki,+7",汉族,内地,1995-8-27,浙江省台州市,170CM,47KG,AB型,处女座,上海师范大学,"演员,歌手",上海丝芭文化传媒有限公司,许佳琪的新浪微博,《飞翔入手》《无尽旋转》《逆袭之星途璀璨》,搭档李艺彤,https://image.ijq.tv/201706/01/11-01-01-15-10.jpg,images/11-01-01-15-10.jpg,许佳琪,https://www.ijq.tv/mingxing/14962860344321.html,https://image.ijq.tv/201706/01/11-01-01-15-10.jpg
牟雨晨,Mercury,牟牟,汉族,内地,1993-1-19,山东省济南市,173CM,52KG,B型,,北京电影学院表演系,演员,,牟雨晨的新浪微博,《恐怖爱情故事之死亡公路》《灵饰传说》《光影》《橙色密码》,,https://image.ijq.tv/201706/01/09-44-07-87-26.jpg,images/09-44-07-87-26.jpg,牟雨晨,https://www.ijq.tv/mingxing/14962797654320.html,https://image.ijq.tv/201706/01/09-44-07-87-26.jpg
李祥祥,Sean,祥子,汉族,内地,1991-1-5,安徽省滁州市,180CM,69KG,AB型,魔羯座,,"演员,歌手",环球音乐,李祥祥的新浪微博,《想想我》《寄生离群》《碎碎念》《李祥祥》,,https://image.ijq.tv/201705/31/15-11-24-50-10.jpg,images/15-11-24-50-10.jpg,李祥祥,https://www.ijq.tv/mingxing/14962146784319.html,https://image.ijq.tv/201705/31/15-11-24-50-10.jpg
陆琦蔚,,"小章子怡,小梅婷",汉族,内地,1993-5-30,上海,165CM,,,双子座,上海戏剧学院,演员,北京盛世星彩文化发展有限公司,,《你一定要幸福》《解忧公主》《烈火海洋》《爱上女主播》,,https://image.ijq.tv/201705/31/11-22-42-85-26.jpg,images/11-22-42-85-26.jpg,陆琦蔚,https://www.ijq.tv/mingxing/14961997874318.html,https://image.ijq.tv/201705/31/11-22-42-85-26.jpg
林籽,Vann Pancake,"范凌子,凌子",汉族,内地,1995-9-5,湖南省长沙市,170CM,48KG,AB型,处女座,北京电影学院表演系2013级本科,演员,SMG尚世影业,林籽的新浪微博,《烈火海洋》《红旗漫卷西风》《制裁者联盟》,路晨 经超 王彦霖,https://image.ijq.tv/201907/02/16-32-22-42-47.png,images/16-32-22-42-47.png,林籽,https://www.ijq.tv/mingxing/14961964164317.html,https://image.ijq.tv/201907/02/16-32-22-42-47.png
